ID,Name,Description,Icon,Level{Item}
17361,Diabolic Hat of Aiming,,41348,260
17362,Diabolic Coat of Aiming,,43751,260
17363,Diabolic Halfgloves of Aiming,,44498,260
17364,Diabolic Bottoms of Aiming,,45861,260
17365,Diabolic Boots of Aiming,,46675,260
17366,Diabolic Belt of Aiming,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54163,260
17367,Diabolic Turban of Scouting,,41349,260
17368,Diabolic Dolman of Scouting,,43313,260
17369,Diabolic Gloves of Scouting,,48571,260
17370,Diabolic Bottoms of Scouting,,45862,260
17371,Diabolic Thighboots of Scouting,,47068,260
17372,Diabolic Belt of Scouting,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54163,260
17373,Diabolic Hat of Healing,,41346,260
17374,Diabolic Coat of Healing,,43750,260
17375,Diabolic Dress Gloves of Healing,,44497,260
17376,Diabolic Trousers of Healing,,45858,260
17377,Diabolic Boots of Healing,,46674,260
17378,Diabolic Belt of Healing,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54163,260
17379,Diabolic Hat of Casting,,41345,260
17380,Diabolic Coat of Casting,,43749,260
17381,Diabolic Halfgloves of Casting,,44496,260
17382,Diabolic Bottoms of Casting,,45856,260
17383,Diabolic Boots of Casting,,46673,260
17384,Diabolic Belt of Casting,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54163,260
17385,Filibuster's Helm of Fending,,40255,245
17386,Filibuster's Heavy Gambison of Fending,,43322,245
17387,Filibuster's Gauntlets of Fending,,48588,245
17388,Filibuster's Trousers of Fending,,45887,245
17389,Filibuster's Heavy Boots of Fending,,47085,245
17390,Filibuster's Belt of Fending,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54111,245
17391,Filibuster's Helm of Maiming,,40256,245
17392,Heavy Filibuster's Gambison of Maiming,,43323,245
17393,Filibuster's Armguards of Maiming,,44515,245
17394,Filibuster's Trousers of Maiming,,45889,245
17395,Filibuster's Heavy Boots of Maiming,,47086,245
17396,Filibuster's Belt of Maiming,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54111,245
17397,Filibuster's Scope of Striking,,41672,245
17398,Filibuster's Gambison of Striking,,43324,245
17399,Filibuster's Gauntlets of Striking,,48589,245
17400,Filibuster's Trousers of Striking,,45890,245
17401,Filibuster's Thighboots of Striking,,46686,245
17402,Filibuster's Belt of Striking,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54111,245
17403,Filibuster's Beret of Aiming,,41351,245
17404,Filibuster's Gambison of Aiming,,43325,245
17405,Filibuster's Fingerless Gloves of Aiming,,44516,245
17406,Filibuster's Trousers of Aiming,,45891,245
17407,Filibuster's Thighboots of Aiming,,46687,245
17408,Filibuster's Belt of Aiming,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54111,245
17409,Filibuster's Halfmask of Scouting,,41673,245
17410,Filibuster's Gambison of Scouting,,43326,245
17411,Filibuster's Armguards of Scouting,,44517,245
17412,Filibuster's Trousers of Scouting,,45892,245
17413,Filibuster's Boots of Scouting,,46688,245
17414,Filibuster's Belt of Scouting,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54111,245
17415,Filibuster's Hood of Healing,,41671,245
17416,Filibuster's Coat of Healing,,42541,245
17417,Filibuster's Gloves of Healing,,44514,245
17418,Filibuster's Trousers of Healing,,45888,245
17419,Filibuster's Boots of Healing,,46685,245
17420,Filibuster's Belt of Healing,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54111,245
17421,Filibuster's Hood of Casting,,41670,245
17422,Filibuster's Coat of Casting,,42540,245
17423,Filibuster's Gloves of Casting,,44513,245
17424,Filibuster's Trousers of Casting,,45886,245
17425,Filibuster's Boots of Casting,,46684,245
17426,Filibuster's Belt of Casting,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54111,245
17427,Filibuster's Choker of Fending,,54960,245
17428,Filibuster's Earring of Fending,,55390,245
17429,Filibuster's Bracelet of Fending,,55760,245
17430,Filibuster's Ring of Fending,,54610,245
17431,Filibuster's Choker of Slaying,,54960,245
17432,Filibuster's Earring of Slaying,,55390,245
17433,Filibuster's Bracelet of Slaying,,55760,245
17434,Filibuster's Ring of Slaying,,54610,245
17435,Filibuster's Choker of Aiming,,54960,245
17436,Filibuster's Earring of Aiming,,55390,245
17437,Filibuster's Bracelet of Aiming,,55760,245
17438,Filibuster's Ring of Aiming,,54610,245
17439,Filibuster's Choker of Healing,,54960,245
17440,Filibuster's Earring of Healing,,55390,245
17441,Filibuster's Bracelet of Healing,,55760,245
17442,Filibuster's Ring of Healing,,54610,245
17443,Filibuster's Choker of Casting,,54960,245
17444,Filibuster's Earring of Casting,,55390,245
17445,Filibuster's Bracelet of Casting,,55760,245
17446,Filibuster's Ring of Casting,,54610,245
17447,Zurvanite Blade,,30556,265
17448,Zurvanite Fists,,31122,265
17449,Zurvanite Axe,,31529,265
17450,Zurvanite Pike,,31929,265
17451,Zurvanite Bow,,32321,265
17452,Zurvanite Points,,33908,265
17453,Zurvanite Edge,,34282,265
17454,Zurvanite Fire,,34682,265
17455,Zurvanite Cane,,32704,265
17456,Zurvanite Pole,,33072,265
17457,Zurvanite Word,,33572,265
17458,Zurvanite Song,,33573,265
17459,Zurvanite Star,,34881,265
17460,Zurvanite Shield,,30148,265
17461,Demon Totem,This queer idol resembling the primal Zurvan is said to have been used during summoning ceremonies by tribes of centaur-like Meracydians.,21002,1
17462,Wool Knit Cap,,41350,1
17463,Wool Suspenders,,43752,1
17464,Cropped Wool Slops,,45863,1
17465,Raptorskin Shoes,,46676,1
17466,Flannel Knit Cap,,41350,1
17467,Flannel Suspenders,,43752,1
17468,Cropped Flannel Slops,,45863,1
17469,Pteroskin Shoes,,46676,1
17470,Inferno Jacket,,43747,1
17471,Modern Aesthetics - Rainmaker,"The realm's premier publication on beauty and fashion, this specific copy of <Emphasis>Modern Aesthetics</Emphasis> is a compilation of festive stylings for any occasion.

Use to unlock a new hairstyle at the aesthetician.",26178,1
17472,Modern Aesthetics - Master & Commander,"The realm's premier publication on beauty and fashion, this specific copy of <Emphasis>Modern Aesthetics</Emphasis> covers, in detail, techniques on imitating Ishgard's Lord Commander Aymeric─recently voted by <Emphasis>Modern Aesthetics</Emphasis> readers the realm's dreamiest dragoon.

Use to unlock a new hairstyle at the aesthetician.
Unavailable to Viera and Hrothgar.",26178,1
17473,Lord Commander's Coat,Fits: All ♂,42537,1
17474,Lord Commander's Gloves,Fits: All ♂,44499,1
17475,,,0,0
17476,Songbird Hat,,41343,1
17477,Songbird Jacket,,43745,1
17478,Songbird Gloves,,44494,1
17479,Songbird Skirt,,45853,1
17480,Songbird Boots,,46671,1
17481,Royal Seneschal's Chapeau,,41344,1
17482,Royal Seneschal's Coat,,43746,1
17483,Royal Seneschal's Fingerless Gloves,,44495,1
17484,Royal Seneschal's Breeches,,45854,1
17485,Royal Seneschal's Boots,,46671,1
17486,Zundu Head,,41669,1
17487,Zundu Body,,42539,1
17488,Zundu Arms,,44512,1
17489,Zundu Waist,,45885,1
17490,Gnath Thorax,,42517,1
17491,Scion Adventurer's Monocle,,40963,1
17492,Scion Adventurer's Jacket,,43748,1
17493,Scion Adventurer's Bottoms,,45855,1
17494,Scion Adventurer's Boots,,46672,1
17495,Paissa Earring,,55383,1
17496,Leonhart Jacket,,43744,1
17497,Leonhart Gloves,,44493,1
17498,Leonhart Bottoms,,45852,1
17499,Leonhart Boots,,46670,1
17500,Proto Ultima Mesh,,48119,150
17501,Proto Ultima Necklace of Fending,,54958,270
17502,Proto Ultima Amulet of Fending,,55758,270
17503,Proto Ultima Earrings of Fending,,55384,270
17504,Proto Ultima Ring of Fending,,54608,270
17505,Proto Ultima Necklace of Slaying,,54958,270
17506,Proto Ultima Amulet of Slaying,,55758,270
17507,Proto Ultima Earrings of Slaying,,55384,270
17508,Proto Ultima Ring of Slaying,,54608,270
17509,Proto Ultima Necklace of Aiming,,54958,270
17510,Proto Ultima Amulet of Aiming,,55758,270
17511,Proto Ultima Earrings of Aiming,,55384,270
17512,Proto Ultima Ring of Aiming,,54608,270
17513,Proto Ultima Necklace of Healing,,54958,270
17514,Proto Ultima Amulet of Healing,,55758,270
17515,Proto Ultima Earrings of Healing,,55384,270
17516,Proto Ultima Ring of Healing,,54608,270
17517,Proto Ultima Necklace of Casting,,54958,270
17518,Proto Ultima Amulet of Casting,,55758,270
17519,Proto Ultima Earrings of Casting,,55384,270
17520,Proto Ultima Ring of Casting,,54608,270
17521,Proto Ultima Heat Shielding,"A surprisingly light piece of metal that made up Proto Ultima's outer armor, protecting the machinery within from extreme temperatures.",26502,1
17522,Zurvanite Barding,"A suit of chocobo armor designed to resemble Zurvan, the Demon.",58659,1
17523,Legendary Clan Mark Log,"A list of elite marks slain by the log's owner─a hunter so great, that her legendary exploits are almost too remarkable to believe. Though such documents were once considered highly valuable, demand has dried up and they are now essentially worthless.",26164,1
17524,Pegasus Colt,"Unfortunately does not emit rainbows from any of its orifices.

Use item to acquire the pegasus colt minion.",59613,1
17525,Bullpup,"Runt of the canis pugnaces litter.

Use item to acquire the bullpup minion.",59626,1
17526,Angel of Mercy,"Come and save me tonight.

Use item to acquire the angel of mercy minion.",59627,1
17527,Wind-up Estinien,"Absolutely, positively not possessed by an evil dragon bent on ridding the world of mankind.

Use item to acquire the wind-up Estinien minion.",59628,1
17528,Wind-up Hraesvelgr,"Comes complete with overhead nameplate to help with spelling.

Use item to acquire the wind-up Hraesvelgr minion.",59629,1
17529,Gigi,"Also known as Vivi...but his secret is safe with you.

Use item to acquire the Gigi minion.",59630,1
17530,Anima,"From your heart and from your hand. Finally people will understand your intentions.

Use item to acquire the anima minion.",59631,1
17531,Wind-up Scathach,"Surprisingly visible despite being a queen of the shadows.

Use item to acquire the wind-up Scathach minion.",59632,1
17532,Wind-up Nidhogg,"Now with more eyes.

Use item to acquire the wind-up Nidhogg minion.",59633,1
17533,Hellpup,"Not all children are products of their environment. This one, however, is.

Use item to acquire the hellpup minion.",59634,1
17534,Faepup,"Every dog has its fae.

Use item to acquire the faepup minion.",59635,1
17535,Wind-up Ohl Deeh,"100% less subject to violent mood swings than its living counterpart.

Use item to acquire the wind-up Ohl Deeh minion.",59636,1
17536,Wind-up Moon,"/poke to adjust elevation. /point to inform others of its location. /blowkiss to get strange looks from passersby.

Use item to acquire the wind-up moon minion.",59637,1
17537,Red Cherry Blossom Corsage,,54248,1
17538,Blue Cherry Blossom Corsage,,54247,1
17539,Yellow Cherry Blossom Corsage,,54244,1
17540,Green Cherry Blossom Corsage,,54251,1
17541,Orange Cherry Blossom Corsage,,54252,1
17542,Purple Cherry Blossom Corsage,,54246,1
17543,White Cherry Blossom Corsage,,54250,1
17544,Black Cherry Blossom Corsage,,54245,1
17545,Pink Cherry Blossom Corsage,,54249,1
17546,Shroud Cherry Sapling,"Looks so good, bring a tear to your eye.

※For use in planters.",27462,1
17547,Cloud Acorn Sapling,The humble beginnings of a mighty cloud oak.,27451,1
17548,Cloud Acorn,"The Vanu Vanu will oft use these large seeds in the creation of sacred ornaments, or even armor.",25304,148
17549,Near Eastern Antique,A piece of Radz-at-Han's illustrious history.,26552,142
17550,Coerthan Souvenir,A novel item to remember the northern region by.,26551,145
17551,Maelstrom Materiel,A practical item handy in times of war <Emphasis>or</Emphasis> peace.,26553,148
17552,Heartfelt Gift,The best gifts are those that come from the heart.,52535,150
17553,Orphanage Donation,An everyday item necessary in the operation and upkeep of a public home for forsaken wastrels.,26554,160
17554,Near Eastern Antique Component,A component used to complete a Near Eastern antique.,21005,142
17555,Coerthan Souvenir Component,A component used to complete a Coerthan souvenir.,23001,145
17556,Maelstrom Materiel Component,A component used to complete a piece of Maelstrom materiel.,21003,148
17557,Dated Radz-at-Han Coin,"Currency once used on the Near Eastern island of Thavnair, now only sought by numismatists and historians.",26272,142
17558,Ice Stalagmite,Ice stalactites <Emphasis>hold on tight</Emphasis> to the ceiling of a cave. This is not an ice stalactite.,20009,145
17559,Duskfall Moss,Infusions made with this hardy brown-black foliage are believed to restore vigor.,25011,148
17560,Glass Eye,"A small bead of naturally formed glass that could pass off as an eye, if viewed from thirty paces...in the fog.",21267,150
17561,Rainbow Pigment,"Extracted from natural sources, this colorful powder can be prepared to create an equally colorful dye.",22851,160
17562,Thavnairian Leaf,"A freshwater fish originally native to the Near Eastern island of Thavnair. How they ultimately ended up in the upper Thaliak River remains an enigma.

[Suitable for printing on medium canvases.]",29275,142
